sequence,accelx,accely,accelz,event
667,0.46,0.15,0.87,0
668,0.46,0.14,0.88,0
669,0.46,0.14,0.88,0
670,0.46,0.14,0.88,0
671,0.46,0.15,0.89,0
672,0.44,0.15,0.88,0
673,0.45,0.14,0.88,0
674,0.45,0.15,0.89,0
675,0.45,0.14,0.9,0
676,0.44,0.13,0.9,0
677,0.44,0.14,0.9,0
678,0.45,0.13,0.9,0
679,0.44,0.14,0.89,0
680,0.45,0.13,0.89,0
681,0.44,0.14,0.89,0
682,0.43,0.12,0.89,0
683,0.45,0.14,0.89,0
684,0.42,0.15,0.89,0
685,0.44,0.1,0.89,0
686,0.41,0.17,0.89,0
687,0.38,0.17,0.9,0
688,0.42,0.14,0.94,0
689,0.42,0.14,0.93,0
690,0.41,0.15,0.94,0
691,0.41,0.16,0.96,0
692,0.44,0.12,0.91,0
693,0.43,0.14,0.88,0
694,0.42,0.16,0.89,0
695,0.43,0.14,0.87,0
696,0.44,0.14,0.87,0
697,0.43,0.15,0.88,0
698,0.44,0.14,0.88,0
699,0.45,0.14,0.89,0
700,0.43,0.16,0.89,3
701,0.46,0.13,0.9,3
702,0.45,0.14,0.89,3
703,0.45,0.14,0.88,3
704,0.45,0.13,0.89,3
705,0.45,0.14,0.89,3
706,0.45,0.13,0.88,3
707,0.45,0.13,0.89,3
708,0.46,0.13,0.89,3
709,0.45,0.13,0.88,3
710,0.46,0.13,0.89,3
711,0.45,0.13,0.89,3
712,0.45,0.14,0.89,3
713,0.45,0.13,0.89,3
714,0.45,0.13,0.89,3
715,0.46,0.13,0.89,3
716,0.46,0.12,0.88,3
717,0.46,0.12,0.9,3
718,0.45,0.1,0.95,3
719,0.37,0.08,1.01,3
720,0.31,0.01,1.09,3
721,0.23,-0.05,1.36,3
722,0.21,0.04,1.82,3
723,0.28,0.17,2.22,3
724,0.46,0.2,2.12,3
725,0.63,0.26,1.58,3
726,0.47,0.32,0.85,3
727,0.57,0.38,0.37,3
728,0.62,0.29,0.13,3
729,0.07,0.13,-0.04,3
730,0.02,0.03,0.3,3
731,-0.36,0.12,0.67,3
732,-0.75,0.08,1.12,3
733,-0.52,0.08,1.38,3
734,-0.32,0.02,1.32,3
735,0.24,-0.15,1.11,3
736,0.45,-0.53,0.67,3
737,0.87,-0.67,0.16,3
738,0.97,-0.91,-0.45,3
739,0.94,-1.04,-0.8,3
740,0.84,-1.03,-0.88,3
741,0.74,-0.92,-0.86,3
742,0.72,-0.77,-0.79,3
743,0.67,-0.42,-0.8,3
744,0.61,-0.24,-0.66,3
745,0.77,0.06,-0.48,3
746,0.83,0.16,0.11,3
747,1.08,0.51,1.3,3
748,0.8,0.36,1.89,3
749,1.06,0.32,1.85,3
750,0.68,0.26,1.62,3
751,0.73,0.33,1.54,3
752,0.48,0.39,1.46,3
753,0.48,0.38,1.23,3
754,0.58,0.46,1.09,3
755,0.6,0.53,0.93,3
756,0.72,0.55,0.87,3
757,0.8,0.47,0.83,3
758,0.85,0.4,0.79,3
759,0.79,0.25,0.59,3
760,0.94,0.14,0.46,3
761,1.2,-0.04,0.34,3
762,1.24,-0.09,0.12,3
763,1.23,-0.25,0.16,3
764,0.99,-0.23,0.25,3
765,0.95,-0.21,0.44,3
766,0.73,-0.15,0.56,3
767,0.72,-0.1,0.65,3
768,0.66,-0.06,0.67,3
769,0.76,-0.05,0.62,3
770,0.86,-0.1,0.48,3
771,0.93,-0.04,0.41,3
772,1.0,-0.04,0.39,3
773,1.0,0.04,0.43,3
774,0.96,0.07,0.52,3
775,0.88,0.18,0.66,3
